case_id,reference,sft_prediction,reference_grpo,grpo_prediction,sft_correct,grpo_correct
in_abs_train_4864,dismissed,allowed,dismissed,allowed,False,False
sc_1975_insc_23,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1030,dismissed,allowed,dismissed,dismissed,False,True
sc_1990_insc_277,dismissed,dismissed,dismissed,dismissed,True,True
sc_1991_insc_209,allowed,allowed,allowed,allowed,True,True
sc_2021_insc_771,allowed,dismissed,allowed,dismissed,False,False
sc_1987_insc_113,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6398,allowed,allowed,allowed,allowed,True,True
sc_2015_insc_163,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_974,dismissed,allowed,dismissed,allowed,False,False
sc_2010_insc_527,allowed,dismissed,allowed,dismissed,False,False
sc_2017_insc_91,allowed,allowed,allowed,allowed,True,True
sc_2012_insc_54,dismissed,allowed,dismissed,allowed,False,False
sc_2001_insc_184,allowed,dismissed,allowed,allowed,False,True
in_abs_train_222,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_428,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_245,dismissed,allowed,dismissed,dismissed,False,True
sc_2013_insc_474,dismissed,dismissed,dismissed,dismissed,True,True
sc_2018_insc_450,allowed,allowed,allowed,allowed,True,True
in_abs_train_6872,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_742,dismissed,dismissed,dismissed,dismissed,True,True
sc_2003_insc_565,dismissed,allowed,dismissed,dismissed,False,True
sc_2020_insc_548,dismissed,allowed,dismissed,allowed,False,False
sc_2008_insc_693,allowed,dismissed,allowed,allowed,False,True
sc_1995_insc_762,dismissed,allowed,dismissed,allowed,False,False
sc_2024_insc_294,dismissed,dismissed,dismissed,dismissed,True,True
sc_1994_insc_554,dismissed,dismissed,dismissed,dismissed,True,True
sc_1964_insc_144,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_1526,dismissed,dismissed,dismissed,dismissed,True,True
sc_1962_insc_48,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1191,dismissed,dismissed,dismissed,allowed,True,False
sc_1997_insc_249,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_7000,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2231,dismissed,allowed,dismissed,dismissed,False,True
sc_2003_insc_271,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_4566,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_321,dismissed,dismissed,dismissed,allowed,True,False
sc_2002_insc_453,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_646,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_452,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6069,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_3149,allowed,allowed,allowed,allowed,True,True
sc_2012_insc_145,dismissed,dismissed,dismissed,allowed,True,False
sc_2006_insc_140,allowed,dismissed,allowed,dismissed,False,False
sc_2013_insc_50,allowed,allowed,allowed,dismissed,True,False
sc_1959_insc_56,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_622,allowed,allowed,allowed,allowed,True,True
sc_1976_insc_50,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_2316,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6756,allowed,dismissed,allowed,dismissed,False,False
sc_2016_insc_495,allowed,allowed,allowed,allowed,True,True
sc_2024_insc_143,allowed,dismissed,allowed,dismissed,False,False
sc_2009_insc_588,dismissed,allowed,dismissed,dismissed,False,True
sc_1980_insc_144,dismissed,dismissed,dismissed,dismissed,True,True
sc_1963_insc_134,allowed,allowed,allowed,allowed,True,True
sc_1998_insc_341,dismissed,dismissed,dismissed,dismissed,True,True
sc_1995_insc_557,allowed,dismissed,allowed,dismissed,False,False
sc_1953_insc_21,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5646,allowed,allowed,allowed,allowed,True,True
sc_2019_insc_85,dismissed,dismissed,dismissed,dismissed,True,True
sc_1999_insc_63,allowed,dismissed,allowed,dismissed,False,False
sc_2002_insc_5,dismissed,dismissed,dismissed,dismissed,True,True
sc_1963_insc_127,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_2754,dismissed,dismissed,dismissed,dismissed,True,True
sc_2010_insc_434,allowed,allowed,allowed,allowed,True,True
sc_2020_insc_201,allowed,dismissed,allowed,allowed,False,True
in_abs_train_5287,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_143,dismissed,allowed,dismissed,allowed,False,False
sc_1978_insc_261,allowed,dismissed,allowed,dismissed,False,False
sc_1990_insc_154,allowed,dismissed,allowed,allowed,False,True
sc_s_1997_2_695_701_en,allowed,allowed,allowed,dismissed,True,False
sc_1997_insc_593,dismissed,dismissed,dismissed,allowed,True,False
sc_2024_insc_167,allowed,dismissed,allowed,dismissed,False,False
sc_1998_insc_32,allowed,allowed,allowed,allowed,True,True
sc_1992_insc_270,allowed,dismissed,allowed,allowed,False,True
sc_2007_insc_868,dismissed,allowed,dismissed,allowed,False,False
sc_2010_insc_718,allowed,dismissed,allowed,dismissed,False,False
sc_1998_insc_376,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_3647,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_379,allowed,allowed,allowed,allowed,True,True
sc_2018_insc_403,dismissed,dismissed,dismissed,allowed,True,False
sc_2007_insc_1098,dismissed,dismissed,dismissed,allowed,True,False
sc_1995_insc_675,allowed,dismissed,allowed,allowed,False,True
sc_1958_insc_4,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_497,dismissed,dismissed,dismissed,dismissed,True,True
sc_2023_insc_92,allowed,dismissed,allowed,dismissed,False,False
sc_1971_insc_132,allowed,dismissed,allowed,dismissed,False,False
sc_2009_insc_582,allowed,dismissed,allowed,dismissed,False,False
sc_2013_insc_825,allowed,dismissed,allowed,dismissed,False,False
sc_1956_insc_25,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_4544,allowed,allowed,allowed,allowed,True,True
sc_2022_insc_530,dismissed,allowed,dismissed,allowed,False,False
sc_2021_insc_757,allowed,allowed,allowed,allowed,True,True
sc_1983_insc_85,allowed,dismissed,allowed,dismissed,False,False
sc_2022_insc_1131,allowed,dismissed,allowed,allowed,False,True
sc_1996_insc_971,dismissed,dismissed,dismissed,dismissed,True,True
sc_1987_insc_12,allowed,allowed,allowed,allowed,True,True
sc_2003_insc_717,dismissed,dismissed,dismissed,dismissed,True,True
sc_1968_insc_14,dismissed,unknown,dismissed,dismissed,False,True
sc_2009_insc_1040,dismissed,dismissed,dismissed,dismissed,True,True
sc_1976_insc_18,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2084,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_489,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_774,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_1388,allowed,allowed,allowed,allowed,True,True
sc_1986_insc_212,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_224,dismissed,dismissed,dismissed,dismissed,True,True
sc_1953_insc_73,dismissed,allowed,dismissed,allowed,False,False
sc_1998_insc_456,dismissed,dismissed,dismissed,dismissed,True,True
sc_1964_insc_97,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2669,allowed,allowed,allowed,allowed,True,True
sc_2009_insc_1189,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_44,allowed,dismissed,allowed,dismissed,False,False
sc_1957_insc_63,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2385,dismissed,allowed,dismissed,allowed,False,False
sc_1959_insc_146,dismissed,dismissed,dismissed,dismissed,True,True
sc_1985_insc_37,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_370,allowed,unknown,allowed,unknown,False,False
sc_2009_insc_212,dismissed,dismissed,dismissed,allowed,True,False
sc_2014_insc_384,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1025,dismissed,allowed,dismissed,allowed,False,False
sc_1998_insc_19,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_540,dismissed,dismissed,dismissed,allowed,True,False
sc_2001_insc_126,allowed,dismissed,allowed,dismissed,False,False
sc_2021_insc_3,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1675,allowed,dismissed,allowed,dismissed,False,False
sc_2015_insc_691,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_16,dismissed,dismissed,dismissed,dismissed,True,True
sc_2023_insc_617,allowed,allowed,allowed,allowed,True,True
sc_1994_insc_619,allowed,allowed,allowed,dismissed,True,False
sc_2015_insc_147,dismissed,allowed,dismissed,allowed,False,False
sc_1978_insc_5,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_430,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_426,allowed,dismissed,allowed,dismissed,False,False
sc_1992_insc_77,allowed,dismissed,allowed,allowed,False,True
sc_1997_insc_225,allowed,dismissed,allowed,dismissed,False,False
sc_1979_insc_119,allowed,allowed,allowed,dismissed,True,False
sc_2000_insc_122,dismissed,allowed,dismissed,allowed,False,False
sc_1961_insc_304,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_4230,allowed,allowed,allowed,allowed,True,True
sc_2013_insc_632,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_692,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2378,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_819,allowed,allowed,allowed,allowed,True,True
sc_1997_insc_234,dismissed,dismissed,dismissed,dismissed,True,True
sc_2013_insc_272,dismissed,allowed,dismissed,allowed,False,False
sc_1961_insc_248,dismissed,dismissed,dismissed,dismissed,True,True
sc_2005_insc_305,dismissed,allowed,dismissed,allowed,False,False
sc_2018_insc_270,dismissed,dismissed,dismissed,dismissed,True,True
sc_1994_insc_454,dismissed,allowed,dismissed,allowed,False,False
sc_1965_insc_301,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_5924,allowed,dismissed,allowed,dismissed,False,False
sc_1989_insc_71,dismissed,dismissed,dismissed,dismissed,True,True
sc_2013_insc_810,allowed,dismissed,allowed,allowed,False,True
sc_1970_insc_10,dismissed,dismissed,dismissed,allowed,True,False
sc_1994_insc_233,allowed,allowed,allowed,allowed,True,True
sc_2021_insc_555,dismissed,allowed,dismissed,allowed,False,False
sc_1990_insc_12,allowed,allowed,allowed,allowed,True,True
sc_1988_insc_121,allowed,allowed,allowed,dismissed,True,False
sc_1961_insc_210,dismissed,allowed,dismissed,allowed,False,False
sc_2020_insc_31,allowed,dismissed,allowed,allowed,False,True
sc_2008_insc_41,allowed,allowed,allowed,allowed,True,True
sc_2019_insc_802,dismissed,dismissed,dismissed,dismissed,True,True
sc_1991_insc_2,dismissed,dismissed,dismissed,dismissed,True,True
sc_1967_insc_286,allowed,dismissed,allowed,dismissed,False,False
sc_1996_insc_378,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_825,dismissed,dismissed,dismissed,dismissed,True,True
sc_2018_insc_549,allowed,allowed,allowed,dismissed,True,False
sc_2019_insc_1235,allowed,allowed,allowed,allowed,True,True
in_abs_train_6563,dismissed,dismissed,dismissed,allowed,True,False
sc_2012_insc_215,dismissed,allowed,dismissed,allowed,False,False
sc_2000_insc_343,allowed,allowed,allowed,allowed,True,True
sc_2011_insc_691,allowed,allowed,allowed,allowed,True,True
in_abs_train_1083,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2433,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_482,allowed,allowed,allowed,allowed,True,True
sc_1987_insc_9,allowed,dismissed,allowed,dismissed,False,False
sc_1961_insc_363,dismissed,dismissed,dismissed,dismissed,True,True
sc_2011_insc_843,allowed,dismissed,allowed,dismissed,False,False
sc_1971_insc_63,allowed,dismissed,allowed,allowed,False,True
sc_2001_insc_412,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1776,allowed,dismissed,allowed,dismissed,False,False
sc_1959_1_1367_1384_en,allowed,dismissed,allowed,dismissed,False,False
sc_1960_insc_60,allowed,dismissed,allowed,dismissed,False,False
sc_1996_insc_623,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_98,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_248,allowed,allowed,allowed,allowed,True,True
sc_1985_insc_46,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_815,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_142,allowed,allowed,allowed,allowed,True,True
sc_1960_insc_187,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1303,dismissed,dismissed,dismissed,dismissed,True,True
sc_1958_insc_87,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3414,dismissed,allowed,dismissed,allowed,False,False
sc_1991_insc_33,dismissed,allowed,dismissed,allowed,False,False
sc_2006_insc_556,dismissed,dismissed,dismissed,dismissed,True,True
sc_2013_insc_651,dismissed,dismissed,dismissed,allowed,True,False
sc_1997_insc_312,allowed,allowed,allowed,allowed,True,True
in_abs_train_106,allowed,allowed,allowed,dismissed,True,False
sc_2005_insc_619,dismissed,dismissed,dismissed,dismissed,True,True
sc_2024_insc_43,allowed,allowed,allowed,allowed,True,True
sc_2006_insc_972,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_580,allowed,dismissed,allowed,dismissed,False,False
sc_1979_insc_146,dismissed,dismissed,dismissed,dismissed,True,True
sc_1960_insc_11,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2281,dismissed,dismissed,dismissed,dismissed,True,True
sc_2011_insc_290,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5246,allowed,allowed,allowed,allowed,True,True
sc_1967_insc_279,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_1050,dismissed,allowed,dismissed,allowed,False,False
sc_2002_insc_83,allowed,dismissed,allowed,allowed,False,True
sc_2007_insc_846,allowed,allowed,allowed,dismissed,True,False
sc_1996_insc_1059,allowed,dismissed,allowed,allowed,False,True
sc_2007_insc_298,allowed,allowed,allowed,allowed,True,True
sc_1964_insc_11,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_2076,allowed,dismissed,allowed,dismissed,False,False
sc_2004_insc_179,allowed,allowed,allowed,dismissed,True,False
sc_2022_insc_24,allowed,allowed,allowed,dismissed,True,False
sc_1968_insc_185,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1965,allowed,allowed,allowed,allowed,True,True
sc_2002_insc_32,allowed,allowed,allowed,allowed,True,True
in_abs_train_7015,allowed,allowed,allowed,dismissed,True,False
sc_2010_insc_189,allowed,dismissed,allowed,allowed,False,True
sc_1993_insc_10,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5154,dismissed,allowed,dismissed,dismissed,False,True
sc_2009_insc_775,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_842,allowed,allowed,allowed,dismissed,True,False
sc_2018_insc_1034,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_145,allowed,allowed,allowed,allowed,True,True
sc_1996_insc_1499,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_954,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_807,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_407,allowed,allowed,allowed,dismissed,True,False
sc_2001_insc_392,allowed,allowed,allowed,dismissed,True,False
sc_1975_insc_31,allowed,dismissed,allowed,dismissed,False,False
sc_1988_insc_120,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_457,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4294,dismissed,allowed,dismissed,allowed,False,False
sc_2022_insc_1163,dismissed,dismissed,dismissed,dismissed,True,True
sc_2012_insc_586,allowed,dismissed,allowed,dismissed,False,False
sc_2006_insc_584,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_1188,dismissed,dismissed,dismissed,dismissed,True,True
sc_1967_insc_83,dismissed,allowed,dismissed,dismissed,False,True
sc_2021_insc_859,allowed,dismissed,allowed,dismissed,False,False
sc_2006_insc_504,allowed,dismissed,allowed,allowed,False,True
sc_2014_insc_680,allowed,dismissed,allowed,dismissed,False,False
sc_1988_insc_199,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_4014,allowed,allowed,allowed,allowed,True,True
sc_1956_insc_55,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_890,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_728,dismissed,dismissed,dismissed,dismissed,True,True
sc_2003_insc_699,allowed,allowed,allowed,allowed,True,True
sc_1988_insc_137,dismissed,allowed,dismissed,allowed,False,False
sc_1967_insc_78,allowed,allowed,allowed,allowed,True,True
sc_2021_insc_470,allowed,dismissed,allowed,dismissed,False,False
sc_2020_insc_558,dismissed,allowed,dismissed,allowed,False,False
sc_2002_insc_268,allowed,dismissed,allowed,allowed,False,True
sc_1984_insc_133,dismissed,allowed,dismissed,dismissed,False,True
sc_1978_insc_142,allowed,allowed,allowed,allowed,True,True
sc_1990_insc_382,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_683,allowed,allowed,allowed,dismissed,True,False
sc_1964_insc_49,dismissed,dismissed,dismissed,allowed,True,False
sc_2007_insc_326,dismissed,unknown,dismissed,unknown,False,False
sc_2023_insc_110,allowed,dismissed,allowed,allowed,False,True
sc_1974_insc_1,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1885,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_931,allowed,allowed,allowed,allowed,True,True
in_abs_train_6404,dismissed,dismissed,dismissed,dismissed,True,True
sc_1960_insc_105,dismissed,allowed,dismissed,dismissed,False,True
sc_1991_insc_270,dismissed,dismissed,dismissed,dismissed,True,True
sc_2005_insc_198,allowed,dismissed,allowed,dismissed,False,False
sc_1993_insc_159,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_1508,allowed,dismissed,allowed,dismissed,False,False
sc_1988_insc_74,allowed,allowed,allowed,allowed,True,True
sc_1960_insc_74,dismissed,dismissed,dismissed,dismissed,True,True
sc_1998_insc_212,dismissed,allowed,dismissed,allowed,False,False
sc_1977_insc_14,allowed,allowed,allowed,dismissed,True,False
sc_1995_insc_711,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1244,dismissed,dismissed,dismissed,dismissed,True,True
